"2,3,5,6-四(氨基)对苯醌2,3,5,6-tetraamino-2,5-Cyclohexadiene-1,4-dione",/1128-13-8分子式：C6H8N4O2分子量：168.15332,/1128-13-8分子式：C6H8N4O2分子量：168.15332,1128-13-8
"四巯基苯1,2,4,5-Benzenetetrathiol",/20133-21-5分子式：C6H6S4分子量：206.37184,/20133-21-5分子式：C6H6S4分子量：206.37184,20133-21-5
"1,2,4,5-苯四胺四盐酸盐1,2,4,5-Benzenetetramine Tetrahydrochloride",/4506-66-5分子式：C6H10N4.4[HCl]分子量：284.01416,/4506-66-5分子式：C6H10N4.4[HCl]分子量：284.01416,4506-66-5
"六氨基苯(3盐酸盐)1,2,3,4,5,6-Benzenehexamine",/4444-26-2分子式：C6H12N6分子量：168.19968,/4444-26-2分子式：C6H12N6分子量：168.19968,4444-26-2
"1,2,3,4,5,6-六羟基苯1,2,3,4,5,6-benzenehexol",/608-80-0分子式：C6H6O6分子量：174.10824,/608-80-0分子式：C6H6O6分子量：174.10824,608-80-0
六巯基苯Benzenehexathiol,/62968-45-0分子式：C6H6S6分子量：270.50184,/62968-45-0分子式：C6H6S6分子量：270.50184,62968-45-0
triaminophloroglucinol hydrogen sulfate,/114491-15-5分子式：C6H9N3O3分子量：171.15396,/114491-15-5分子式：C6H9N3O3分子量：171.15396,114491-15-5
"1,3,5-三氨基-2,4,6-苯三醇1,?3,?5-?Benzenetriol, 2,?4,?6-?triamino-?, hydrochloride (1:3)",/2368852-01-9分子式：C6H9N3O3.3[HCl]分子量：280.53678,/2368852-01-9分子式：C6H9N3O3.3[HCl]分子量：280.53678,2368852-01-9
"2,3,6,7,10,11-六羟基三苯2,3,6,7,10,11-Triphenylenehexol",/4877-80-9分子式：C18H12O6分子量：324.28428,/4877-80-9分子式：C18H12O6分子量：324.28428,4877-80-9
"2,3,6,7,10,11-TRIPHENYLENEHEXOL, MONOHYDRATE2,3,6,7,10,11-TRIPHENYLENEHEXOL, MONOHYDRATE",/865836-87-9分子式：C18H14O7分子量：342.299565792084,/865836-87-9分子式：C18H14O7分子量：342.299565792084,865836-87-9
"六巯基三亚苯2,3,6,7,10,11-Triphenylenehexathiol",/100077-38-1分子式：C18H12S6分子量：420.67788,/100077-38-1分子式：C18H12S6分子量：420.67788,100077-38-1
"2,3,6,7,10,11-六氨基三苯六盐酸盐2,3,6,7,10,11-hexaaminotriphenylene",/1350518-27-2分子式：C18H18N6.6[HCl]分子量：537.14136,/1350518-27-2分子式：C18H18N6.6[HCl]分子量：537.14136,1350518-27-2
八羟基二苯并屈Octahydroxydibenzochrysene,/1246204-19-2分子式：C26H16O8分子量：456.40044,/1246204-19-2分子式：C26H16O8分子量：456.40044,1246204-19-2
"2,3,7,8,12,13-Tricycloquinazolinehexol (9CI)2,3,7,8,12,13-Tricycloquinazolinehexol (9CI)",/148494-98-8分子式：C21H12N4O6分子量：416.34318,/148494-98-8分子式：C21H12N4O6分子量：416.34318,148494-98-8
"2,5-二氨基-1,4-苯二磺酸2,5-Diaminobenzene-1,4-Disulfonic Acid",/7139-89-1分子式：C6H8N2O6S2分子量：268.26752,/7139-89-1分子式：C6H8N2O6S2分子量：268.26752,7139-89-1
"N1,N4-二羟基对苯二甲酸酯benzene-1,4-dicarbohydroxamic acid",/20073-80-7分子式：C8H8N2O4分子量：196.16012,/20073-80-7分子式：C8H8N2O4分子量：196.16012,20073-80-7
"1.?4-?双(乙酰丙酮基)?苯1,?4-?Bis(acetoacetyl)?benzene",/57291-95-9分子式：C14H14O4分子量：246.25856,/57291-95-9分子式：C14H14O4分子量：246.25856,57291-95-9
"4,4'-二苯基二硫醇Biphenyl-4,4'-dithiol",/6954-27-4分子式：C12H10S2分子量：218.3378,/6954-27-4分子式：C12H10S2分子量：218.3378,6954-27-4
"4,4'-二硝基-1,1'-联苯-2,2'-二羧酸4,4'-Dinitrodiphenic acid",/20246-81-5分子式：C14H8N2O8分子量：332.22192,/20246-81-5分子式：C14H8N2O8分子量：332.22192,20246-81-5
"benzene-1,3,5- triyltris(methylene))triphosphonic acidbenzene-1,3,5- triyltris(methylene))triphosphonic acid",/586372-53-4分子式：C20H14N4分子量：310.35196,/586372-53-4分子式：C20H14N4分子量：310.35196,586372-53-4
"1,3,5-三(1-苯基-1H-苯并咪唑-2-基)苯1,3,5-Tris(1-phenyl-1H-benzimidazol-2-yl)benzene",/192198-85-9分子式：C45H30N6分子量：654.7599,/192198-85-9分子式：C45H30N6分子量：654.7599,192198-85-9
meso-tetrakis(p-sulfophenyl)porphine tetrasodium saltmeso-tetrakis(p-sulfophenyl)porphine tetrasodium salt,/39050-26-5分子式：C44H50N4Na4O24S4分子量：1239.1,/39050-26-5分子式：C44H50N4Na4O24S4分子量：1239.1,39050-26-5
"四(4-磷酸苯基)甲烷4,4',4'',4'''-(methanetetrayltetra-4,1-phenylene)tetrakis-Phosphonic acid",/1632402-15-3分子式：C25H24O12P4分子量：640.34606,/1632402-15-3分子式：C25H24O12P4分子量：640.34606,1632402-15-3
"4,4',4'',4'''-methanetetrayltetrabenzenesulfonic acid4,4',4'',4'''-methanetetrayltetrabenzenesulfonic acid",/1042222-34-3分子式：C25H20O12S4分子量：640.6791,/1042222-34-3分子式：C25H20O12S4分子量：640.6791,1042222-34-3
三吡唑啉基硼氢钾Potassium tris(1-pyrazolyl)borohydride,/18583-60-3分子式：C9H10BN6-.K+分子量：252.1252,/18583-60-3分子式：C9H10BN6-.K+分子量：252.1252,18583-60-3
"2,2'-联吡啶-4,4'-双磷酸4,4'-Bis(Dihydroxyphosphoryl)-2,2'-Bipyridine",/194800-56-1分子式：C10H10N2O6P2分子量：316.1438,/194800-56-1分子式：C10H10N2O6P2分子量：316.1438,194800-56-1
"4,4'-联吡啶,1,1'-二(2-膦乙基)-二氯4,4'-Bipyridium, 1,1'-Bis(2-Phosphonoethyl)-, Dichloride",/151538-79-3分子式：C14N2O6P2+2.2[Cl-]分子量：425.0132,/151538-79-3分子式：C14N2O6P2+2.2[Cl-]分子量：425.0132,151538-79-3
"2,6-二(2-吡啶基)-4(1H)-吡啶酮2,6-Bis(2-Pyridyl)-4(1H)-Pyridone",/128143-88-4分子式：C15H11N3O分子量：249.26734,/128143-88-4分子式：C15H11N3O分子量：249.26734,128143-88-4
"2,2':6',2''-三联吡啶-4'-甲醛2,2':6',2''-Terpyridine-4'-Carbaldehyde",/108295-45-0分子式：C16H11N3O分子量：261.27804,/108295-45-0分子式：C16H11N3O分子量：261.27804,108295-45-0
"4-([2,2':6',2''-Terpyridin]-4'-yl)aniline4-([2,2':6',2''-Terpyridin]-4'-yl)aniline",/178265-65-1分子式：C21H16N4分子量：324.37854,/178265-65-1分子式：C21H16N4分子量：324.37854,178265-65-1
"phenol, 4-[2,2':6',2''-terpyridin]-4'-yl-4-[2,2':6',2''-terpyridin]-4'-yl-phenol",/89972-79-2分子式：C21H15N3O分子量：325.3633,/89972-79-2分子式：C21H15N3O分子量：325.3633,89972-79-2
"4'-(4-甲酰基苯基)-2,2':6',2""-三联吡啶4-([2,2':6',2''-Terpyridin]-4'-yl)benzaldehyde",/138253-30-2分子式：C22H15N3O分子量：337.374,/138253-30-2分子式：C22H15N3O分子量：337.374,138253-30-2
"2,5-二溴-噻吩-3,4-二羧酸2,5-Dibromo-3,4-dicarboxythiophene",/190723-12-7分子式：C6H2O4Sbr2分子量：329.95068,/190723-12-7分子式：C6H2O4Sbr2分子量：329.95068,190723-12-7
2-nitro-1H-imidazole2-Nitroimidazole,/527-73-1分子式：C3H3N3O2分子量：113.07,/527-73-1分子式：C3H3N3O2分子量：113.07,527-73-1
"4,5-二氮芴-9-酮5H-Cyclopenta[1,2-b:5,4-b']dipyridin-5-one",/50890-67-0分子式：C11H6N2O分子量：182.17814207077,/50890-67-0分子式：C11H6N2O分子量：182.17814207077,50890-67-0
"4-phosphonobutylphosphonic Acid1,4-butanediphosphonic acid",/4671-77-6分子式：C4H12O6P2分子量：218.082003593445,/4671-77-6分子式：C4H12O6P2分子量：218.082003593445,4671-77-6
"[(PHENYLMETHYL)IMINO]BIS(METHYLENE)]BISPHOSPHONIC ACIDPhosphonic acid,P,P'-[[(phenylmethyl)imino]bis(methylene)]bis-",/6056-53-7分子式：C9H15NO6P2分子量：,/6056-53-7分子式：C9H15NO6P2分子量：,6056-53-7
"1,2,3-三唑-4,5-二羧酸1,2,3-triazole-4,5-dicarboxylic acid",/4546-95-6分子式：C4H3N3O4分子量：157.08432,/4546-95-6分子式：C4H3N3O4分子量：157.08432,4546-95-6
"3-(2-吡啶基)-5-甲基-1,2,4-三唑5-Methyl-3-(pyridin-2-yl)-1H-1,2,4-triazole",/25433-36-7分子式：C8H8N4分子量：160.17592,/25433-36-7分子式：C8H8N4分子量：160.17592,25433-36-7
邻二甲苯二膦酸o-xylenediphosphonic acid,/42104-58-5分子式：C8H12O6P2分子量：266.12488,/42104-58-5分子式：C8H12O6P2分子量：266.12488,42104-58-5
"5,5'-二甲联苯基-2,2'-二甲酸2-(2-carboxy-5-methylphenyl)-4-methylbenzoic Acid",/93012-36-3分子式：C16H14O4分子量：270.27996,/93012-36-3分子式：C16H14O4分子量：270.27996,93012-36-3
"benzoic acid, 4,4'-[[4-(1,1-dimethylethyl)-1,2-phenylene]bis(oxy)]bis-4,4'-[[4-(1,1-dimethylethyl)-1,2-phenylene]bis(oxy)]bis-benzoic acid",/187088-67-1分子式：C24H22O6分子量：406.42788,/187088-67-1分子式：C24H22O6分子量：406.42788,187088-67-1
"1-(4-(1h-imidazol-1-yl)-2,5-dimethylphenyl)-1h-imidazole1-(4-(1h-imidazol-1-yl)-2,5-dimethylphenyl)-1h-imidazole",/1347702-73-1分子式：C14H14N4分子量：238.28776,/1347702-73-1分子式：C14H14N4分子量：238.28776,1347702-73-1
"2,5-二乙氧基对苯二甲酸2,5-diethoxy-1,4-benzenedicarboxylic acid",/105338-33-8分子式：C12H14O6分子量：254.23596,/105338-33-8分子式：C12H14O6分子量：254.23596,105338-33-8
"2,5-dipropoxy-1,4-benzenedicarboxylic acid2,5-dipropoxy-1,4-benzenedicarboxylic acid",/100973-03-3分子式：C14H18O6分子量：282.28912,/100973-03-3分子式：C14H18O6分子量：282.28912,100973-03-3
"1,4-Benzenedicarboxylic acid, 2,5-bis(hexyloxy)-2,5-bis(hexyloxy)-1,4-benzenedicarboxylic acid",/132720-81-1分子式：C20H30O6分子量：366.4486,/132720-81-1分子式：C20H30O6分子量：366.4486,132720-81-1
2-乙炔基对苯二甲酸2-Ethynylterephthalic acid,/1215861-81-6分子式：C10H6O4分子量：190.2,/1215861-81-6分子式：C10H6O4分子量：190.2,1215861-81-6
"[1,?1'-?Biphenyl]?-?4,?4'-?dicarboxamide,?N4,?N4'-?di-?4-?pyridinyl-[1,?1'-?Biphenyl]?-?4,?4'-?dicarboxamide,?N4,?N4'-?di-?4-?pyridinyl-",/1381886-63-0分子式：C24H18N4O2分子量：394.42532,/1381886-63-0分子式：C24H18N4O2分子量：394.42532,1381886-63-0
"[1,?1'-?Biphenyl]?-?4,?4'-?dicarboxylic acid, 2-?hydroxy-[1,?1'-?Biphenyl]?-?4,?4'-?dicarboxylic acid, 2-?hydroxy-",/927676-33-3分子式：C14H10O5分子量：258.2262,/927676-33-3分子式：C14H10O5分子量：258.2262,927676-33-3
"2,2'-二羟基联苯-4,4'-二羧酸2,?2'-?dihydroxy-[1,?1'-?Biphenyl]?-?4,?4'-?dicarboxylic acid",/41738-72-1分子式：C14H10O6分子量：274.2256,/41738-72-1分子式：C14H10O6分子量：274.2256,41738-72-1
"2,3',5,5'-'联苯四羧酸[1,?1'-?Biphenyl]?-?2,?3',?5,?5'-?tetracarboxylic acid",/1515946-99-2分子式：C16H10O8分子量：330.2458,/1515946-99-2分子式：C16H10O8分子量：330.2458,1515946-99-2
"Pyridine, 3,?3'-?[(5,?5'-?di-?4-?pyridinyl[1,?1'-?biphenyl]?-?2,?2'-?diyl)?bis(oxymethylene)?]?bis-Pyridine, 3,?3'-?[(5,?5'-?di-?4-?pyridinyl[1,?1'-?biphenyl]?-?2,?2'-?diyl)?bis(oxymethylene)?]?bis-",/1388182-17-9分子式：C34H26N4O2分子量：522.59584,/1388182-17-9分子式：C34H26N4O2分子量：522.59584,1388182-17-9
"[1,?1':4',?1''-?Terphenyl]?-?4,?4''-?dicarboxylic acid, 2',?5'-?dimercapto-[1,?1':4',?1''-?Terphenyl]?-?4,?4''-?dicarboxylic acid, 2',?5'-?dimercapto-",/1675217-38-5分子式：C20H14O4S2分子量：382.45276,/1675217-38-5分子式：C20H14O4S2分子量：382.45276,1675217-38-5
"2',5'-bis(allyloxy)-[1,1':4',1''-terphenyl]-4,4''-dicarboxylic acid2',5'-bis(allyloxy)-[1,1':4',1''-terphenyl]-4,4''-dicarboxylic acid",/1656308-53-0分子式：C26H22O6分子量：430.44928,/1656308-53-0分子式：C26H22O6分子量：430.44928,1656308-53-0
CAS:1860824-55-0CAS:1860824-55-0,/1860824-55-0分子式：C28H18O8分子量：482.43772,/1860824-55-0分子式：C28H18O8分子量：482.43772,1860824-55-0
4-(1H-咪唑-1-基)苯甲酸4-(1H-Imidazol-1-yl)Benzoic Acid,/17616-04-5分子式：C10H8N2O2分子量：188.18272,/17616-04-5分子式：C10H8N2O2分子量：188.18272,17616-04-5
4-羧基苯氧乙酸4-Carboxyphenoxyacetic Acid,/19360-67-9分子式：C9H8O5分子量：196.15682,/19360-67-9分子式：C9H8O5分子量：196.15682,19360-67-9
3-(1H-咪唑-1-基)苯甲酸3-(1H-Imidazol-1-yl)benzoic acid,/108035-47-8分子式：C10H8N2O2分子量：188.18272,/108035-47-8分子式：C10H8N2O2分子量：188.18272,108035-47-8
"1,3-Benzenedicarboxylic acid, 5-(2-propenyloxy)-5-(2-propenyloxy)-1,3-benzenedicarboxylic acid",/88194-15-4分子式：C11H10O5分子量：222.1941,/88194-15-4分子式：C11H10O5分子量：222.1941,88194-15-4
5-(benzyloxy)isophthalic acid5-(benzyloxy)isophthalic acid,/114274-39-4分子式：C15H12O5分子量：272.25278,/114274-39-4分子式：C15H12O5分子量：272.25278,114274-39-4
"1,?3-?Benzenedicarboxylic acid, 5-?[[(2R)?-?2-?carboxy-?1-?pyrrolidinyl]?carbonyl]?-1,?3-?Benzenedicarboxylic acid, 5-?[[(2R)?-?2-?carboxy-?1-?pyrrolidinyl]?carbonyl]?-",/1637371-67-5分子式：C14H13NO7分子量：307.25552,/1637371-67-5分子式：C14H13NO7分子量：307.25552,1637371-67-5
"1,?3-?Benzenedicarboxamide?, N1,?N3-?bis(5-?methyl-?1H-?pyrazol-?3-?yl)?-1,?3-?Benzenedicarboxamide?, N1,?N3-?bis(5-?methyl-?1H-?pyrazol-?3-?yl)?-",/625386-01-8分子式：C16H16N6O2分子量：324.33724,/625386-01-8分子式：C16H16N6O2分子量：324.33724,625386-01-8
"Benzoic acid, 3,?3'-?(1,?3-?phenylenedi-?2,?1-?ethynediyl)?bis-Benzoic acid, 3,?3'-?(1,?3-?phenylenedi-?2,?1-?ethynediyl)?bis-",/1224935-34-5分子式：C24H14O4分子量：366.365566730499,/1224935-34-5分子式：C24H14O4分子量：366.365566730499,1224935-34-5
"Benzoic acid, 4,?4'-?(1,?2-?phenylenedi-?2,?1-?ethynediyl)?bis-Benzoic acid, 4,?4'-?(1,?2-?phenylenedi-?2,?1-?ethynediyl)?bis-",/1258419-74-7分子式：C24H14O4分子量：366.36556,/1258419-74-7分子式：C24H14O4分子量：366.36556,1258419-74-7
"间二(4-吡啶基)苯1,3-Bis(4-Pyridyl)Benzene",/170165-79-4分子式：C16H12N2分子量：232.27988,/170165-79-4分子式：C16H12N2分子量：232.27988,170165-79-4
"[1,?1':3',?1''-?Terphenyl]?-?4,?4''-?dicarboxylic acid, 5'-?bromo-[1,?1':3',?1''-?Terphenyl]?-?4,?4''-?dicarboxylic acid, 5'-?bromo-",/1250980-10-9分子式：C20H13O4Br分子量：397.21882,/1250980-10-9分子式：C20H13O4Br分子量：397.21882,1250980-10-9
"1,3,5-三(3-吡啶基)苯3-(3-Aminophenoxy)Trimethoxysilane",/872277-48-0分子式：C21H15N3分子量：309.3639,/872277-48-0分子式：C21H15N3分子量：309.3639,872277-48-0
"[1,1':3',1''-Terphenyl]-2,2''-dicarboxylic acid, 5'-(2-carboxyphenyl)-[1,1':3',1''-Terphenyl]-2,2''-dicarboxylic acid, 5'-(2-carboxyphenyl)-",/955050-88-1分子式：C27H18O6分子量：438.43,/955050-88-1分子式：C27H18O6分子量：438.43,955050-88-1
"4-[2,6-双（4-羧苯基）-4-嘧啶基]-苯甲酸4-[2,6-bis(4-carboxyphenyl)-4-pyrimidinyl]-Benzoic acid",/2378391-11-6分子式：C25H16N2O6分子量：440.40434,/2378391-11-6分子式：C25H16N2O6分子量：440.40434,2378391-11-6
"5,?5',?5''-?(pyridine-?2,?4,?6-?triyl)?triisophthalic acidCAS:1972620-15-7",/1972620-15-7分子式：C29H17NO12分子量：571.44478,/1972620-15-7分子式：C29H17NO12分子量：571.44478,1972620-15-7
"1,3,5-三(4-(3,5-二羧基苯基乙炔)苯基)苯1,3,5-Tris(4-(3,5-dicarboxyphenylethynyl)phenyl)benzene",/1219980-38-7分子式：C54H30O12分子量：870.8088,/1219980-38-7分子式：C54H30O12分子量：870.8088,1219980-38-7
"Benzoic acid, 4,?4',?4''-?[(2,?4,?6-?trimethyl-?1,?3,?5-?benzenetriyl)?tri-?2,?1-?ethynediyl]?tris-Benzoic acid, 4,?4',?4''-?[(2,?4,?6-?trimethyl-?1,?3,?5-?benzenetriyl)?tri-?2,?1-?ethynediyl]?tris-",/1133384-24-3分子式：C36H24O6分子量：552.57216,/1133384-24-3分子式：C36H24O6分子量：552.57216,1133384-24-3
"5,5',5''-[1,3,5-Benzenetriyltris(2,1-ethynediyl-4,1-phenylene-2,1-ethynediyl)]tris[1,3-benzenedicarboxylic acid]5,5',5''-[1,3,5-Benzenetriyltris(2,1-ethynediyl-4,1-phenylene-2,1-ethynediyl)]tris[1,3-benzenedicarboxylic acid]",/1253587-77-7分子式：C60H30O12分子量：942.873,/1253587-77-7分子式：C60H30O12分子量：942.873,1253587-77-7
"1H-?Pyrazole, 3,?3',?3''-?(1,?3,?5-?benzenetriyl)?tris-1H-?Pyrazole, 3,?3',?3''-?(1,?3,?5-?benzenetriyl)?tris-",/331942-34-8分子式：C15H12N6分子量：276.29598,/331942-34-8分子式：C15H12N6分子量：276.29598,331942-34-8
"1,?3,?5-?Benzenetricarboxamid?e,?N1,?N3,?N5-?tris(4-?pyridinylmethyl)?-1,?3,?5-?Benzenetricarboxamid?e,?N1,?N3,?N5-?tris(4-?pyridinylmethyl)?-",/182126-54-1分子式：C27H24N6O3分子量：480.51786,/182126-54-1分子式：C27H24N6O3分子量：480.51786,182126-54-1
"[1,1'-Biphenyl]-3,5-dicarboxylic acid, 4'-(2H-tetrazol-5-yl)-4'-(2h-tetrazol-5-yl)-[1,1'-biphenyl]-3,5-dicarboxylic acid",/1159595-96-6分子式：C15H10N4O4分子量：310.2643,/1159595-96-6分子式：C15H10N4O4分子量：310.2643,1159595-96-6
"3,5-二(吡啶-4-基)苯甲酸3,?5-?di-?4-?pyridinyl-Benzoic acid",/876905-58-7分子式：C17H12N2O2分子量：276.28938,/876905-58-7分子式：C17H12N2O2分子量：276.28938,876905-58-7
"[1,?1':3',?1''-?Terphenyl]?-?2,?2'',?5,?5',?5''-?pentacarboxylic acid[1,?1':3',?1''-?Terphenyl]?-?2,?2'',?5,?5',?5''-?pentacarboxylic acid",/1983995-54-5分子式：C23H14O10分子量：450.35126,/1983995-54-5分子式：C23H14O10分子量：450.35126,1983995-54-5
"1,?3-?Benzenedicarboxylic acid, 5,?5'-?(3,?6-?pyridazinediyl)?bis-1,?3-?Benzenedicarboxylic acid, 5,?5'-?(3,?6-?pyridazinediyl)?bis-",/1802909-94-9分子式：C20H12N2O8分子量：408.31788,/1802909-94-9分子式：C20H12N2O8分子量：408.31788,1802909-94-9
"2'-?hydroxy-?[1,?1':4',?1''-?terphenyl]?-?3,?3'',?5,?5''-?tetracarboxylic acid2'-?hydroxy-?[1,?1':4',?1''-?terphenyl]?-?3,?3'',?5,?5''-?tetracarboxylic acid",/1961231-34-4分子式：C22H14O9分子量：422.34116,/1961231-34-4分子式：C22H14O9分子量：422.34116,1961231-34-4
"1,?2,?4,?5-?Benzenetetraacetic acid1,?2,?4,?5-?Benzenetetraacetic acid",/1820793-31-4分子式：C14H14O8分子量：310.25616,/1820793-31-4分子式：C14H14O8分子量：310.25616,1820793-31-4
"Phosphonic acid,?P,?P',?P'',?P'''-?[1,?2,?4,?5-?benzenetetrayltetrak?is(methylene)?]?tetrakis-Phosphonic acid,?P,?P',?P'',?P'''-?[1,?2,?4,?5-?benzenetetrayltetrak?is(methylene)?]?tetrakis-",/69303-28-2分子式：C10H18O12P4分子量：454.13792,/69303-28-2分子式：C10H18O12P4分子量：454.13792,69303-28-2
"1,2,4,5-tetrakis [4 - (3',5'-dicarboxy-1,1'-biphenyl)] - 3,6 dimethylbenzene1,2,4,5-tetrakis [4 - (3',5'-dicarboxy-1,1'-biphenyl)] - 3,6 dimethylbenzene",/2098551-92-7分子式：C64H42O16分子量：1067.00868,/2098551-92-7分子式：C64H42O16分子量：1067.00868,2098551-92-7
"[1,?1':2',?1''-?Terphenyl]?-?4,?4',?4'',?5'-?tetracarboxylic acid (9CI)[1,?1':2',?1''-?Terphenyl]?-?4,?4',?4'',?5'-?tetracarboxylic acid (9CI)",/623904-16-5分子式：C22H14O8分子量：406.34176,/623904-16-5分子式：C22H14O8分子量：406.34176,623904-16-5
"[1,?1':2',?1''-?Terphenyl]?-?3,?3'',?5,?5''-?tetracarboxylic acid, 3',?4',?5',?6'-?tetrakis(3,?5-?dicarboxyphenyl)?-[1,?1':2',?1''-?Terphenyl]?-?3,?3'',?5,?5''-?tetracarboxylic acid, 3',?4',?5',?6'-?tetrakis(3,?5-?dicarboxyphenyl)?-",/2219313-57-0分子式：C54H30O24分子量：1062.8016,/2219313-57-0分子式：C54H30O24分子量：1062.8016,2219313-57-0
"2,4,6-trimethylbenzene-1,3,5-tricarboxylic acid2,4,6-trimethylbenzene-1,3,5-tricarboxylic acid",/18239-15-1分子式：C12H12O6分子量：252.22008,/18239-15-1分子式：C12H12O6分子量：252.22008,18239-15-1
"1,3,5-Benzenetricarboxylic acid, 2,4,6-triethyl-1,3,5-Benzenetricarboxylic acid, 2,4,6-triethyl-",/247942-73-0分子式：C15H18O6分子量：294.29982,/247942-73-0分子式：C15H18O6分子量：294.29982,247942-73-0
"2-?Propenoic acid, 3,?3',?3''-?(2,?4,?6-?trimethyl-?1,?3,?5-?benzenetriyl)?tris-?, (2E,?2'E,?2''E)?-2-?Propenoic acid, 3,?3',?3''-?(2,?4,?6-?trimethyl-?1,?3,?5-?benzenetriyl)?tris-?, (2E,?2'E,?2''E)?-",/1955552-41-6分子式：C18H18O6分子量：330.33192,/1955552-41-6分子式：C18H18O6分子量：330.33192,1955552-41-6
"Boronic acid, (21H,?23H-?porphine-?5,?15-?diyldi-?4,?1-?phenylene)?bis- (9CI)Boronic acid, (21H,?23H-?porphine-?5,?15-?diyldi-?4,?1-?phenylene)?bis- (9CI)",/290356-48-8分子式：C32H24B2N4O4分子量：550.17936,/290356-48-8分子式：C32H24B2N4O4分子量：550.17936,290356-48-8
"二羧基苯基卟啉4,?4'-?(21H,?23H-?porphine-?5,?15-?diyl)?bis-Benzoic acid",/167777-26-6分子式：C34H22N4O4分子量：550.56288,/167777-26-6分子式：C34H22N4O4分子量：550.56288,167777-26-6
"5,15-双(3,5-二羧基苯基)卟啉5,?5'-?(21H,?23H-?porphine-?5,?15-?diyl)?bis-1,?3-?Benzenedicarboxylic acid",/1337989-45-3分子式：C36H22N4O8分子量：638.58188,/1337989-45-3分子式：C36H22N4O8分子量：638.58188,1337989-45-3
"2,7-Pyrenedicarboxylic acid2,7-Pyrenedicarboxylic acid",/214622-81-8分子式：C18H10O4分子量：290.2696,/214622-81-8分子式：C18H10O4分子量：290.2696,214622-81-8
"4,4'-[2,8-双(1,1-二甲基乙基)-4,10-二氢芘[4,5-d:9,10-d']二咪唑-5,11-二基]双-苯甲酸Benzoic acid, 4,4'-[2,8-bis(1,1-dimethylethyl)-4,10-dihydropyreno[4,5-d:9,10-d']diimidazole-5,11-diyl]bis-",/1184934-21-1分子式：C40H34N4O4分子量：634.72236,/1184934-21-1分子式：C40H34N4O4分子量：634.72236,1184934-21-1
"5-?[4-?[2-?(3,?5-?dicarboxyphenyl)?ethynyl]?-?1-?naphthalenyl]?-1,?3-?Benzenedicarboxylic acid5-?[4-?[2-?(3,?5-?dicarboxyphenyl)?ethynyl]?-?1-?naphthalenyl]?-1,?3-?Benzenedicarboxylic acid",/1917295-47-6分子式：C28H16O8分子量：480.42184,/1917295-47-6分子式：C28H16O8分子量：480.42184,1917295-47-6
"2.5-[2-(3,5-二羧基苯基)]萘5,5'-(1,5-naphthalenediyl)bis-1,3-Benzenedicarboxylic acid",/1895077-69-6分子式：C26H16O8分子量：456.40044,/1895077-69-6分子式：C26H16O8分子量：456.40044,1895077-69-6
"2,?6-?Naphthalenedisulfoni?cacid,potassiumsalt(1:2)2,?6-?Naphthalenedisulfoni?cacid,potassiumsalt(1:2)",/121807-17-8分子式：C10H8O6S2.2[K+]分子量：366.49352,/121807-17-8分子式：C10H8O6S2.2[K+]分子量：366.49352,121807-17-8
"2,7-Naphthalenedicarboxylic acid, 3-hydroxy-2,7-Naphthalenedicarboxylic acid, 3-hydroxy-",/160592-73-4分子式：C12H8O5分子量：232.18892,/160592-73-4分子式：C12H8O5分子量：232.18892,160592-73-4
"蒽-2,6-二甲酸Anthracene-2,6-dicarboxylic acid",/138308-89-1分子式：C16H10O4分子量：266.2482,/138308-89-1分子式：C16H10O4分子量：266.2482,138308-89-1
"3,3-蒽-9,10-双丙烯酸2-?Propenoic acid, 3,?3'-?(9,?10-?anthracenediyl)?bis-?, (2E,?2'E)?- (9CI)",/341556-86-3分子式：C20H14O4分子量：318.32276,/341556-86-3分子式：C20H14O4分子量：318.32276,341556-86-3
"1,1'-[9,10-anthracenediylbis(methylene)]bis-1h-imidazole1,1'-[9,10-anthracenediylbis(methylene)]bis-1h-imidazole",/910482-91-6分子式：C22H18N4分子量：338.40512,/910482-91-6分子式：C22H18N4分子量：338.40512,910482-91-6
"9,?10-?二(4-?吡啶炔基)?蒽4,?4'-?(9,?10-?anthracenediyldi-?2,?1-?ethynediyl)?bis-Pyridine",/596130-35-7分子式：C28H16N2分子量：380.44004,/596130-35-7分子式：C28H16N2分子量：380.44004,596130-35-7
"Benzo[lmn]?[3,?8]?phenanthroline-?1,?3,?6,?8(2H,?7H)?-?tetrone, 2,?7-?bis(2H-?tetrazol-?5-?yl)?-Benzo[lmn]?[3,?8]?phenanthroline-?1,?3,?6,?8(2H,?7H)?-?tetrone, 2,?7-?bis(2H-?tetrazol-?5-?yl)?-",/429693-19-6分子式：C16H6N10O4分子量：402.28344,/429693-19-6分子式：C16H6N10O4分子量：402.28344,429693-19-6
"2-(3-pyridyl)imidazo[4,5-f]-1,10-phenanthroline2-(3-pyridyl)imidazo[4,5-f]-1,10-phenanthroline",/1190270-77-9分子式：C18H11N5分子量：297.31344,/1190270-77-9分子式：C18H11N5分子量：297.31344,1190270-77-9
